id,0,1,2,3,4,5,6,7,8,9,author
0,0.14263599999999999,0.43107,0.032912000000000004,-0.486796,0.261718,-1.013906,-0.081827,0.330352,0.438262,-0.761088,Ubuntius
1,0.019197,0.525284,0.068476,0.166658,0.261718,0.231839,0.6354310000000001,0.133209,0.31353600000000004,-0.002374,Philippus
2,0.09326,-0.087108,-2.268081,-0.164963,0.261718,1.477585,0.6354310000000001,-0.370641,0.126447,1.078357,Marcus
3,-0.017834,-0.22843000000000002,0.37077,1.293671,0.17234000000000002,-0.058835000000000005,0.446679,1.609556,2.277968,-0.17233900000000002,Clarius
4,0.080916,-0.142067,0.17161099999999999,-0.470713,0.261718,-0.14188399999999998,-0.044076,0.375551,0.032902,0.009898,Philippus
5,0.24138600000000002,0.23479,0.121822,1.037988,0.261718,0.9377620000000001,0.748682,0.38558899999999996,-0.466001,0.529787,Marcus
6,0.7721720000000001,0.030659,0.075589,0.371824,0.976743,-1.096956,-1.025587,0.44189399999999995,1.061891,-0.31409499999999996,Blanquius
7,0.883267,-0.314793,0.086258,-1.3378370000000002,0.976743,-1.2630549999999998,-1.667344,0.683654,1.810246,-0.108556,Blanquius
8,0.994361,-0.008597,-0.148465,0.8268840000000001,0.261718,0.647088,0.673182,0.585277,0.219991,0.313301,Marcus
9,0.117948,-0.189174,0.029355000000000003,0.763359,0.887365,-0.391033,-0.9500860000000001,0.207938,-0.029461,0.34528400000000004,Blanquius
10,0.17966700000000002,0.258344,0.189393,-0.133304,0.17234000000000002,-0.557133,-0.232828,-0.021959,0.251173,-0.25202399999999997,Marcus
11,0.364825,-0.047852,-0.038216,0.327813,0.261718,0.06573999999999999,0.257927,-0.19250499999999998,-0.65309,0.040301,Marcus
12,0.056228999999999994,0.48602799999999996,0.10404000000000001,-0.053337999999999997,0.261718,0.813187,0.257927,-1.561213,-0.403638,0.701055,Ubuntius
13,0.10560399999999999,0.20338499999999998,-0.023991,0.9956780000000001,0.261718,-0.432558,-0.081827,0.360174,-0.341275,-0.2249,Marcus
14,-0.33877399999999996,-0.09496,0.527252,1.8572520000000001,-1.257711,1.186911,-1.403091,-0.016387,1.061891,2.275635,Clarius
15,-0.26471100000000003,-0.275537,0.384996,1.343918,0.261718,1.186911,0.182426,0.39500599999999997,0.18880999999999998,1.093534,Marcus
16,0.401857,-0.26768600000000004,0.299642,-0.808002,0.261718,-0.349509,0.144676,-0.432692,-0.029461,-0.283452,Philippus
17,-0.190648,-1.09206,0.402778,0.749425,0.17234000000000002,0.605563,0.106925,0.19108499999999998,0.001721,0.623359,FerrumEffractarius
18,0.14263599999999999,0.164129,0.20006300000000002,-0.249732,0.261718,0.231839,0.220177,-0.166663,0.282354,0.20838600000000002,Marcus
19,0.031541,-0.346197,-0.009765000000000001,1.029902,0.08296100000000001,-0.391033,-0.119577,-0.037569,-0.497183,-0.162635,Marcus
20,0.15498,0.140576,0.228514,0.766134,-1.257711,0.231839,0.55993,1.064818,0.095265,0.010187,Marcus
21,0.994361,-0.008597,-0.148465,0.8268840000000001,0.261718,-0.30798400000000004,0.106925,0.820902,0.18880999999999998,-0.22001700000000002,Marcus
22,0.09326,0.34470700000000004,0.14315999999999998,-0.026574,0.261718,-0.723232,0.182426,-0.7020810000000001,-0.684271,-0.6320859999999999,Ubuntius
23,0.229043,-0.181323,0.23206999999999997,-0.893459,0.261718,-0.30798400000000004,0.899684,-0.47352299999999997,0.31353600000000004,-0.62085,Philippus
24,0.438888,0.19553399999999999,0.14315999999999998,-0.809435,0.261718,-0.9308559999999999,0.182426,-0.734641,-0.12300499999999999,-0.8215319999999999,Philippus
25,0.57467,0.085618,0.310311,-2.167514,0.261718,-1.512204,0.069175,-0.966733,1.186617,-1.295817,Paithonius
26,-0.042522000000000004,-0.11066199999999998,0.40989,1.097277,0.261718,1.35301,0.7864329999999999,-0.181904,-0.247731,0.862992,Marcus
