id,price
0,5055.443624126597
1,197.41786806099844
2,14058.000660474141
3,7221.104995439799
4,1596.8428814996591
5,2101.931934084327
6,2687.3724416081277
7,2957.3999807362993
8,4702.566752543214
9,11054.508691036379
10,4446.041016748978
11,-157.32769378743615
12,-540.0743758701483
13,4082.5964745652313
14,569.1962923111096
15,4391.957994625878
16,1716.9607438407452
17,4393.116140317661
18,-573.5386435333203
19,4575.31579813212
20,343.82439765723484
21,8249.038049021112
22,579.7971365673984
23,8694.165673145792
24,4820.951699531807
25,7575.262602786836
26,6749.451757443776
27,-460.64845558504385
28,2445.0199698495494
29,17529.724566620585
30,48.87394674403458
31,4830.478423275126
32,8049.531051917759
33,7217.356336592662
34,1985.7325847019179
35,1691.2458406654996
36,1263.635978791745
37,3346.984697157992
38,14195.969733256394
39,-669.986244593787
40,1162.3141117574237
41,6451.349890628026
42,3071.361069974223
43,6118.325846293976
44,1852.9126765310566
45,2724.6427650133037
46,5871.999862694384
47,5917.452783244622
48,4262.221482090716
49,819.4864106350469
50,-315.98827596145566
51,247.2304423865744
52,-467.29878307226045
53,3521.8322969884694
54,6331.477667905219
55,820.0223041055833
56,4808.111592897258
57,2401.121424425756
58,3253.791370297684
59,1995.132022175661
60,7821.264523330092
61,7164.438177438679
62,1250.2528894257853
63,4627.497455458544
64,4009.741078045629
65,8184.142040930408
66,3304.3160115912688
67,3849.168206115669
68,494.7393845873885
69,223.32885372663623
70,5536.725962535355
71,5409.450791772901
72,137.28151242435433
73,6146.502233287513
74,3096.73124447764
75,13953.367257194373
76,14624.2996912666
77,11991.362505931305
78,626.8872746107572
79,9880.985081895562
80,3823.1466109961234
81,6803.832764360003
82,6942.70939115956
83,8870.056836727957
84,7693.329729629741
85,10909.058943023689
86,2269.1618435828304
87,9107.318377756987
88,1930.2169846116221
89,2579.30997899713
90,13000.139139915464
91,5812.808448118011
92,1874.244930859023
93,616.1870402511004
94,4067.027847097038
95,1376.4425625029671
96,1256.3839379319315
97,4005.9616134663
98,1267.2038516804937
99,10777.745615313057
100,542.3801274394827
101,1565.1175372777957
102,3943.276135783155
103,464.37623821219677
104,7890.911126138046
105,1225.9893067248358
106,10460.548314460719
107,2425.1729249193395
108,-233.1463318787246
109,5104.554588964325
110,3665.1302868354437
111,6248.133016961806
112,1204.6116807317699
113,-626.0422449632606
114,5413.651304775353
115,3645.368640480129
116,14002.636314033869
117,1386.279597319004
118,1616.3976414142335
119,453.44829225461035
120,-1984.186043065849
121,9271.823913715793
122,-1283.933309920104
123,4074.6152224426396
124,9967.587212113373
125,892.3888282897524
126,1083.6721758477397
127,2294.6392119622856
128,3911.2105260559756
129,4476.937804796022
130,1622.833203407909
131,2133.280327315777
132,-12.9681667480545
133,-25.66382762160356
134,-662.9567272714003
135,3487.8046379538705
136,-1887.3990965661242
137,1789.9519152729067
138,5573.819586589666
139,3624.737701786192
140,-1121.2091583192414
141,9973.929467372629
142,1281.5408620750477
143,14485.684000617335
144,5327.373237613877
145,573.3929303266514
146,1416.7346499295245
147,12094.659209144156
148,8661.35870622557
149,6192.952162803781
150,4591.550796278259
151,7592.299015924384
152,-379.5690866077166
153,2073.3126490575605
154,4824.125236169024
155,4510.06601463581
156,7397.290011787206
157,11758.75726030835
158,3153.446049856028
159,10957.004105753149
160,3157.8157983277056
161,4052.2437925577838
162,-2133.3578850975928
163,5403.164357588846
164,2875.8556913162206
165,636.6439102639815
166,-228.04662553995604
167,5066.084049658801
168,4883.1737505803585
169,12447.81735017222
170,10094.990264586504
171,8824.280780075023
172,1630.5261292258892
173,10698.963108629283
174,716.7710935667474
175,-140.6268778817539
176,968.214176770789
177,233.860908649689
178,1009.445180033923
179,6036.699777427422
180,1775.1830525048817
181,1653.7299914549526
182,3331.244565287019
183,919.8302217013861
184,4075.2862751692055
185,-439.2878007989202
186,5418.404239952083
187,7193.323925076363
188,6867.988591990777
189,14251.42954273421
190,8067.4976676743645
191,3137.2661716011394
192,2802.2690704587744
193,1129.290268460898
194,3783.267205245358
195,8357.844319290514
196,3929.1411492023617
197,5597.423101027263
198,1688.0442126900107
199,8488.405422401895
200,-252.4765783820285
201,1168.6253123135739
202,72.96784176272286
203,5773.527001761841
204,5610.465397904851
205,7543.009957303044
206,1278.9543529855832
207,3200.2381136770464
208,7549.607871222867
209,4220.97823508962
210,323.27008888205
211,5702.2017640173235
212,2521.190061151498
213,1212.7759576575058
214,2407.8706446119736
215,9666.973905264887
216,2183.5238270611835
217,6331.477667905219
218,7810.193888828075
219,966.8952469024616
220,3273.7750272909598
221,3197.924399538361
222,5905.904803695118
223,2470.1567190574947
224,1348.9977989338277
225,-763.1336193055404
226,3384.2138330048656
227,6142.323365470564
228,83.28973069922085
229,-480.70018546154006
230,4274.58496819785
231,4409.3773458059895
232,7394.655054728955
