id,price
0,5267
1,984
2,14637
3,5250
4,1263
5,2021
6,2094
7,1846
8,3579
9,15806
10,3827
11,516
12,666
13,4452
14,711
15,4953
16,1599
17,4194
18,630
19,3262
20,710
21,7800
22,878
23,11184
24,3588
25,6403
26,5211
27,729
28,2352
29,14209
30,765
31,3136
32,5809
33,4636
34,1451
35,1608
36,596
37,1945
38,14502
39,383
40,743
41,6129
42,2399
43,6092
44,1974
45,1289
46,5671
47,4853
48,3924
49,1436
50,477
51,621
52,675
53,3013
54,5014
55,708
56,4256
57,2190
58,1884
59,873
60,5094
61,8060
62,1318
63,4054
64,4008
65,6523
66,3004
67,3246
68,811
69,745
70,5210
71,4704
72,893
73,4620
74,2797
75,13387
76,12356
77,12378
78,673
79,11708
80,3574
81,4687
82,6980
83,14584
84,6203
85,8709
86,1813
87,7936
88,807
89,1758
90,11119
91,4641
92,1591
93,718
94,2368
95,850
96,1009
97,3342
98,1024
99,9322
100,483
101,1879
102,2761
103,792
104,5412
105,789
106,9730
107,914
108,552
109,3371
110,2530
111,4398
112,1282
113,584
114,3389
115,3379
116,13387
117,1438
118,1053
119,876
120,506
121,9037
122,450
123,3643
124,10415
125,847
126,1279
127,2209
128,2598
129,3976
130,1195
131,1974
132,625
133,605
134,765
135,2863
136,517
137,1864
138,5091
139,2936
140,473
141,8204
142,1822
143,18640
144,5459
145,716
146,1279
147,13555
148,11132
149,3675
150,4108
151,9310
152,596
153,1915
154,4298
155,4389
156,7059
157,14354
158,1944
159,11294
160,2575
161,3511
162,434
163,4543
164,2777
165,984
166,766
167,4373
168,2628
169,11455
170,12401
171,9262
172,1740
173,6095
174,575
175,717
176,982
177,658
178,1376
179,5218
180,1192
181,1775
182,2329
183,633
184,2846
185,544
186,4452
187,6469
188,4659
189,13543
190,7094
191,2323
192,2314
193,730
194,3769
195,6773
196,3482
197,5506
198,978
199,10825
200,876
201,993
202,649
203,6159
204,5438
205,6463
206,1129
207,1969
208,8062
209,3709
210,525
211,5321
212,2143
213,1574
214,1161
215,11294
216,1187
217,4014
218,4737
219,548
220,2020
221,2537
222,5663
223,1422
224,886
225,505
226,2415
227,5299
228,833
229,675
230,4079
231,3787
232,7133
233,723
234,932
235,2646
236,631
237,2528
238,4444
239,2632
240,373
241,1657
242,16239
243,642
244,1151
245,1240
246,2202
247,972
248,11066
249,732
250,1229
251,1449
252,1148
253,700
254,524
255,756
256,14674
257,873
258,732
259,11294
260,393
261,6263
262,5416
263,4283
264,1580
265,9781
266,2844
267,2143
268,605
269,1637
270,723
271,4268
272,3251
273,954
274,8258
275,573
276,1363
277,4368
278,538
279,2282
280,1170
281,11075
282,2293
283,6342
284,675
285,15081
286,7568
287,2487
288,823
289,1683
290,716
291,6595
292,1436
293,11640
294,516
295,8348
296,2726
297,1152
298,792
299,2594
300,8583
301,1103
302,2564
303,4082
304,6321
305,2147
306,957
307,471
308,1040
309,8217
310,1819
311,4626
312,15528
313,1119
314,6516
315,5107
316,850
317,6805
318,4455
319,2797
320,1716
321,3591
322,1107
323,625
324,589
325,2336
326,734
327,851
328,2603
329,3502
330,17114
331,2872
332,2028
333,1013
334,5822
335,3190
336,4797
337,421
338,872
339,11540
340,666
341,389
342,675
343,1209
344,705
345,3435
346,1829
347,3852
348,6936
349,2240
350,561
351,1956
352,6160
353,1433
354,684
355,10286
356,5373
357,771
358,816
359,16483
360,2586
361,5446
362,2293
363,3000
364,14319
365,489
366,4818
367,1678
368,3135
369,6095
370,9870
371,4161
372,880
373,2333
374,9169
375,4352
376,3295
377,1682
378,3058
379,4249
380,1323
381,1809
382,1015
383,1023
384,6278
385,1918
386,2396
387,14709
388,1066
389,646
390,1613
391,3644
392,1443
393,723
394,14542
395,8062
396,844
397,6324
398,3301
399,1746
400,3540
401,863
402,7190
403,4989
404,3924
405,679
406,1109
407,4803
408,8739
409,1812
410,14430
411,5373
412,2434
413,872
414,3685
415,722
416,4662
417,3864
418,1575
419,7623
420,3704
421,2264
422,4853
423,2190
424,12506
425,2453
426,6814
427,3398
428,967
429,2355
430,3794
431,1368
432,2319
433,4770
434,8870
435,14810
436,743
437,1230
438,1080
439,4452
440,648
441,1169
442,10184
443,981
444,686
445,765
446,2639
447,3231
448,571
449,710
450,7255
451,3443
452,7291
453,4791
454,567
455,709
456,13512
457,454
458,544
459,734
460,1597
461,15433
462,2547
463,4064
464,4785
465,3699
466,1268
467,554
468,1153
469,394
470,720
471,918
472,3075
473,3153
474,5233
475,2129
476,1112
477,1439
478,6084
479,3246
480,5358
481,2048
482,605
483,1216
484,4569
485,774
486,5152
487,1076
488,2327
489,842
490,2438
491,581
492,915
493,2415
494,1061
495,2504
496,5757
497,1105
498,7730
499,1621
500,900
501,2961
502,863
503,2010
504,1168
505,2818
506,844
507,10080
508,705
509,7240
510,738
511,11217
512,1385
513,16641
514,2246
515,1103
516,7094
517,5887
518,2122
519,800
520,1013
521,8941
522,472
523,1654
524,4030
525,477
526,8299
527,3390
528,432
529,624
530,919
531,537
532,1013
533,1073
534,2410
535,1316
536,2239
537,1608
538,3416
539,4672
540,1978
541,9768
542,2741
543,4899
544,2032
545,7585
546,1304
547,4924
548,506
549,1020
550,489
551,919
552,1116
553,791
554,2660
555,803
556,4986
557,1875
558,819
559,4253
560,5412
561,608
562,726
563,6221
564,431
565,1355
566,15394
567,1721
568,12381
569,1030
570,2963
571,3760
572,4591
573,10575
574,1562
575,1822
576,1563
577,16994
578,3125
579,8596
580,2550
581,4211
582,6115
583,450
584,4858
585,1790
586,5390
587,2319
588,1852
589,1417
590,707
591,3945
592,4670
593,3615
594,1170
595,663
596,4428
597,1806
598,1330
599,661
600,8256
601,6290
602,9451
603,530
604,15091
605,561
606,1643
607,4877
608,3535
609,11180
610,1787
611,1009
612,4137
613,5601
614,791
615,4372
616,1206
617,1551
618,631
619,1561
620,7665
621,776
622,810
623,3118
624,432
625,13060
626,3669
627,576
628,5143
629,540
630,802
631,935
632,4088
633,1970
634,5864
635,4796
636,791
637,936
638,5294
639,7455
640,6048
641,939
642,1845
643,3669
644,526
645,698
646,2550
647,612
648,544
649,10962
650,7917
651,653
652,6999
653,15937
654,1343
655,1812
656,468
657,769
658,6097
659,5996
660,2291
661,7346
662,4281
663,475
664,9341
665,815
666,599
667,749
668,1021
669,802
670,12956
671,4315
672,1822
673,7815
674,4948
675,4864
676,14220
677,5748
678,10874
679,3024
680,596
681,10106
682,773
