id,price
0,4823.216301894996
1,178.5716663184703
2,14456.317579338938
3,7043.368790067645
4,1515.9260773191836
5,1933.482825251529
6,2587.5954133408595
7,2831.257120665896
8,4609.791021118783
9,10906.334132647755
10,4278.650979023662
11,79.95578454659517
12,-375.10716076432254
13,3936.647984565312
14,728.5087258553176
15,4335.431366578699
16,1470.155373645901
17,4204.4574366563675
18,-413.4242577696368
19,4433.561864959472
20,632.1913525015461
21,8046.384727207641
22,771.3390492188992
23,8546.449924690885
24,4605.498558389121
25,7447.522137664295
26,6654.600907167235
27,-335.4433690852711
28,2303.8556744546568
29,18527.30080877798
30,248.08950287444532
31,4632.823414215086
32,7938.115304873224
33,7049.064644359431
34,1944.3309666631085
35,1647.5988643391775
36,1512.483957624503
37,3083.289949498725
38,14497.123618614056
39,-211.99321331320243
40,1303.2867895909094
41,6333.591677881553
42,2930.77318910304
43,5962.991697931263
44,1670.2374664562758
45,2695.0454174767146
46,5732.044493108883
47,5740.13063368345
48,4123.394952216482
49,814.7046517710951
50,-47.12717311466076
51,518.6332084944734
52,-286.0939293179563
53,3346.5390097120335
54,6246.436732034674
55,1013.2638466102981
56,4661.534540502495
57,2263.847063915189
58,3169.2490746527455
59,2179.953746654628
60,7777.246095885268
61,6925.184014742116
62,1209.8607139658106
63,4504.153665842154
64,3896.8466466874806
65,8246.227343802359
66,3150.440914447856
67,3651.2714612497757
68,676.3063663040648
69,429.95341129577355
70,5340.554115058513
71,5290.80485960114
72,49.39257728964185
73,5975.634264918098
74,2857.7961699979296
75,14277.748148230588
76,15191.317777103015
77,12208.141315066185
78,718.4596589493358
79,9968.449243853534
80,3639.2161208941498
81,6628.374222377877
82,6752.891491894839
83,8607.89503846345
84,7593.7820102734995
85,11022.127436588036
86,2225.8796053653787
87,9173.717959029565
88,1994.554394560193
89,2529.7055474093886
90,13408.45456509331
91,5629.095834472861
92,1758.8166486652008
93,696.3546100214244
94,3848.6786861677765
95,1433.1107696799045
96,1297.3306848408429
97,3904.4852470915876
98,1280.6225416133257
99,10738.412470518022
100,666.4603122339631
101,1369.3318517965345
102,3719.1063891001613
103,586.8535408621174
104,7834.586109308226
105,1380.6779259944324
106,10704.564695989693
107,2596.535912382542
108,45.36526733065875
109,4958.028225483102
110,3466.1530660908747
111,6129.167524289281
112,1161.7445718353883
113,-710.9307894569483
114,5213.6908084527895
115,3513.898748570834
116,14357.065830120984
117,1330.6856535172792
118,1663.5416768652376
119,504.1346857034059
120,-1787.936401123201
121,9042.936123762633
122,-1026.2398198526207
123,3864.960186997666
124,9946.759821693304
125,974.6367823266537
126,1079.1803706920746
127,2164.3551994385034
128,3782.2103723986884
129,4344.906004515164
130,1548.4813777659328
131,2003.8548409574305
132,247.19325563464918
133,259.27797391252534
134,-489.1126593304434
135,3156.4315577310826
136,-1660.3452933564568
137,1620.895792186182
138,5360.693461726013
139,3494.1954355919197
140,-826.7396502160882
141,9961.907928897435
142,1295.0767890192164
143,15102.674326490163
144,5108.958661310627
145,778.3628740706299
146,1308.7280496018575
147,12334.207676947632
148,8508.693143407309
149,6039.020040269793
150,4461.066389113363
151,7287.661396547314
152,-141.62222454781113
153,1972.459601808714
154,4677.568395957242
155,4380.351152757495
156,7278.865193466724
157,11944.730094331788
158,2991.393355007771
159,10992.318994148407
160,3021.497262245868
161,3950.1298348724195
162,-1928.7245732775918
163,5290.9384156075075
164,2714.5234842117225
165,829.9243614628285
166,-106.71648971850664
167,4888.329660126263
168,4707.093745476032
