id,price
0,4038
1,1080
2,15105
3,5345
4,1700
5,2383
6,1941
7,1648
8,3511
9,2504
10,3079
11,542
12,697
13,4452
14,767
15,4510
16,2149
17,5174
18,630
19,3798
20,911
21,6853
22,878
23,8745
24,4243
25,7927
26,5243
27,729
28,1186
29,17689
30,596
31,5200
32,3179
33,4964
34,1746
35,1423
36,646
37,1843
38,2042
39,383
40,1114
41,5183
42,1109
43,5082
44,1348
45,1289
46,5987
47,5599
48,3662
49,1251
50,477
51,844
52,675
53,1665
54,4936
55,936
56,4798
57,2409
58,2030
59,873
60,6261
61,7111
62,2149
63,4054
64,2690
65,2250
66,2919
67,3697
68,811
69,696
70,7204
71,3382
72,893
73,5035
74,1989
75,5232
76,15140
77,16778
78,660
79,5548
80,3250
81,7743
82,5902
83,11815
84,6451
85,1643
86,1768
87,5520
88,1123
89,2900
90,13109
91,4994
92,1607
93,718
94,2100
95,1845
96,1149
97,3139
98,1024
99,9384
100,906
101,4046
102,4131
103,1114
104,5105
105,1046
106,7695
107,914
108,552
109,4407
110,4596
111,6488
112,1378
113,584
114,3961
115,2200
116,18439
117,1343
118,1053
119,683
120,506
121,12098
122,450
123,2066
124,10202
125,899
126,1175
127,2368
128,2504
129,1873
130,1891
131,2026
132,749
133,725
134,689
135,2863
136,517
137,2366
138,5408
139,3429
140,473
141,8603
142,633
143,3496
144,5361
145,900
146,1548
147,2939
148,12053
149,6208
150,3950
151,10852
152,596
153,2252
154,4004
155,4389
156,5135
157,14354
158,11717
159,6800
160,2058
161,4276
162,403
163,4543
164,2569
165,767
166,898
167,4284
168,3543
169,13761
170,7328
171,10341
172,1960
173,8863
174,575
175,717
176,847
177,795
178,1176
179,4761
180,1115
181,2008
182,2535
183,707
184,2972
185,544
186,4463
187,5759
188,7740
189,15109
190,6075
191,2377
192,2348
193,730
194,4725
195,8214
196,3450
197,1445
198,1049
199,2393
200,683
201,982
202,649
203,6283
204,7584
205,5460
206,1320
207,1750
208,7079
209,4452
210,577
211,4095
212,1271
213,1574
214,1356
215,6806
216,1243
217,4936
218,6266
219,548
220,1990
221,2777
222,6059
223,1358
224,764
225,648
226,2415
227,5127
228,721
229,529
230,3852
231,2745
232,7133
233,723
234,932
235,1917
236,631
237,2382
238,4937
239,2501
240,402
241,1630
242,5586
243,787
244,1226
245,1103
246,2415
247,758
248,10775
249,533
250,1175
251,1258
252,1433
253,746
254,720
255,550
256,13811
257,855
258,571
259,8863
260,421
261,6459
262,8020
263,5861
264,1658
265,4388
266,2844
267,2246
268,526
269,1637
270,794
271,4268
272,4836
273,954
274,6921
275,435
276,1363
277,3258
278,505
279,1836
280,1170
281,11075
282,979
283,6342
284,526
285,2266
286,15508
287,2232
288,660
289,1292
290,650
291,5174
292,1436
293,10572
294,544
295,3235
296,1945
297,2255
298,1016
299,1749
300,11248
301,2364
302,2629
303,3629
304,4562
305,3547
306,957
307,499
308,810
309,8763
310,1617
311,4155
312,12617
313,1443
314,6295
315,5107
316,1040
317,4875
318,5816
319,3254
320,1882
321,3591
322,863
323,802
324,756
325,3403
326,942
327,663
328,1754
329,4029
330,11228
331,2804
332,2522
333,819
334,13329
335,4059
336,4814
337,394
338,680
339,10959
340,854
341,485
342,694
343,1813
344,849
345,3429
346,2424
347,3852
348,4780
349,2327
350,900
351,1956
352,6522
353,3422
354,633
355,10471
356,7238
357,771
358,1046
359,16483
360,2240
361,4830
362,2593
363,7109
364,9407
365,586
366,5998
367,1919
368,4029
369,11214
370,11793
371,2612
372,901
373,2645
374,8982
375,6151
376,2036
377,1786
378,4238
379,4830
380,945
381,3248
382,729
383,1310
384,10258
385,1918
386,1892
387,14709
388,972
389,612
390,1654
391,4059
392,1443
393,928
394,14507
395,7774
396,663
397,5375
398,961
399,1746
400,3189
401,863
402,1244
403,4989
404,1589
405,679
406,944
407,4299
408,8897
409,2375
410,2745
411,5265
412,2960
413,680
414,9827
415,722
416,4662
417,3864
418,1574
419,6748
420,3704
421,1995
422,5655
